country,name,capacity_mw,latitude,longitude,primary_fuel,commissioning_year
USA,Tehachapi Energy Storage Project,8.0,35.1233,-118.38,Storage,2016
USA,Tehachapi Wind Resource I,8.7,35.0606,-118.3897,Wind,1985
USA,Tehachapi Wind Resource II,21.9,35.1061,-118.3114,Wind,1999
USA,Teichert Materials-Teichert Vernalis,1.0,37.6167,-121.3564,Wind,2010
USA,Telfair Thompson,1.9,32.0586,-82.8718,Solar,2019
USA,Telogia Power,14.0,30.3349,-84.8182,Waste,1986
USA,Temescal,2.9,33.8343,-117.4971,Hydro,1983
USA,Temescal Canyon RV  LLC,1.5,33.8264,-117.5117,Solar,2011
USA,Temple SEGF,16.0,39.98,-75.1506,Gas,1993
USA,Temple Solar Arrays,2.2,40.4235,-75.9252,Solar,2011
USA,Templeton,3.0,42.5212,-72.0673,Solar,2015
USA,Tenaska Central Alabama Generating Stn,927.1,32.6497,-86.74,Gas,2003
USA,Tenaska Frontier Generation Station,939.7,30.5924,-95.9178,Gas,2000
USA,Tenaska Gateway Generating Station,939.6,32.0178,-94.6197,Gas,2001
USA,Tenaska Georgia Generation Facility,1099.2,33.3516,-84.9996,Gas,2001
USA,Tenaska Lindsay Hill Generating Station,939.4,32.6514,-86.7386,Gas,2002
USA,Tenaska Virginia Generating Station,1011.4,37.8667,-78.3813,Gas,2004
USA,Tenaska Westmoreland Generating Station,1134.0,40.1752,-79.6967,Gas,2019
USA,Tenderloin Wind (6) LLC,10.0,36.4669,-101.8222,Wind,2007
USA,Tenet Hospital,4.2,31.7697,-106.5014,Oil,1987
USA,Tenkiller Ferry,39.0,35.595,-95.0511,Hydro,1953
USA,Tennessee Creek,10.8,35.2139,-83.0028,Hydro,1955
USA,Tennessee Eastman Operations,194.3,36.5219,-82.5431,Coal,1970
USA,Tenth Street,1.4,41.539,-72.0509,Hydro,1967
USA,Tequesquite Landfill Solar PV Project,7.3,33.9782,-117.3851,Solar,2015
USA,Terminus Hydroelectric Project,20.1,36.4156,-119.0069,Hydro,1990
USA,Terra Francesco,1.5,34.0397,-117.6067,Solar,2015
USA,Terra-Gen 251 Wind LLC,18.4,35.0853,-118.3547,Wind,1987
USA,Terra-Gen Dixie Valley,70.9,39.9663,-117.8557,Geothermal,1990
USA,Terra-Gen VG Wind LLC,7.4,35.1161,-118.3789,Wind,1984
USA,Terror Lake Microgrid,33.6,57.6861,-152.895,Hydro,1994
USA,Terrora,16.0,34.7504,-83.4063,Hydro,1925
USA,Terry Bundy Generating Station,216.3,40.9097,-96.6131,Gas,2003
USA,Tesla,26.6,38.9737,-104.9011,Hydro,1997
USA,Tesoro Hawaii,20.0,21.3032,-158.0914,Oil,1983
USA,Tesoro Kenai Cogeneration Plant,8.6,60.677,-151.3815,Gas,1988
USA,Tesoro Mandan Cogeneration Plant,7.5,46.8492,-100.8808,Gas,1955
USA,Tesoro SLC Cogeneration Plant,30.4,40.7931,-111.9038,Gas,2004
USA,Tesoro Wilmington Calciner,34.0,33.777,-118.2282,Cogeneration,1983
USA,Tessman Road,9.8,29.4289,-98.3433,Waste,2004
USA,Texas City Plant Union Carbide,45.0,29.3761,-94.9465,Other,1996
USA,Texas City Power Plant,450.0,29.3787,-94.9438,Gas,1987
USA,Texas Petrochemicals,35.0,29.6981,-95.2547,Gas,1972
USA,Texico Wind Ranch LP,1.9,34.36,-103.0667,Wind,2002
USA,Texon Hydroelectric Project,1.5,42.2214,-72.8596,Hydro,1982
USA,Thanksgiving Fire Solar Farm  LLC,2.0,35.701,-78.327,Solar,2020
USA,The Allen Hospital,1.0,40.8733,-73.913,Oil,2009
USA,The Andersons Albion Ethanol LLC,10.1,42.2561,-84.7883,Gas,2014
USA,The Bank of New York,7.2,40.6593,-73.9338,Oil,1983
USA,The City of Vineland at North Vineland,2.3,39.505,-74.9977,Solar,2011
USA,The City of Vineland at West Vineland,3.7,39.4624,-75.07,Solar,2011
USA,The Clorox Company,1.6,39.4721,-76.2013,Solar,2016
USA,The Dalles,1819.7,45.614,-121.1346,Hydro,1964
USA,The Lawrenceville School Solar Facility,5.2,40.3014,-74.7221,Solar,2012
USA,The Methodist Hospital  Gas Turbine,5.0,29.7094,-95.4003,Gas,2010
USA,Theodore Cogen Facility,317.4,30.5254,-88.1285,Gas,2001
USA,Theodore Drive Community Solar,1.5,42.5,-71.8,Solar,2018
USA,Theresa Plant,1.3,44.2174,-75.7952,Hydro,1928
USA,Thermal Kem,2.9,34.8894,-81.0725,Oil,2003
USA,Thermalito,115.1,39.5149,-121.6301,Hydro,1968
USA,Thermalito Diverson Dam,3.4,39.5287,-121.5464,Hydro,1987
USA,Thermo Fisher,1.5,40.5737,-74.6295,Solar,2013
USA,Thermo No 1,14.0,38.1607,-113.1945,Geothermal,2013
USA,Thief River Falls,6.5,48.1143,-96.1792,Oil,1959
USA,Thomas A Smith Energy Facility,1192.0,34.7094,-84.9175,Gas,2002
USA,Thomas C Ferguson,574.6,30.558,-98.3705,Gas,2014
USA,Thomas Creek Solar,2.2,45.1314,-122.6195,Solar,2019
USA,Thomas Fitzhugh,185.0,35.4624,-93.8049,Gas,1990
USA,Thomas Hill,1181.7,39.5522,-92.6381,Coal,1976
USA,Thomas M Knott Cogen Facility,1.4,35.1844,-120.6183,Gas,2003
USA,Thompson Falls,98.1,47.5932,-115.3582,Hydro,1915
USA,Thomson,72.6,46.655,-92.3333,Hydro,1916
USA,Thomson Reuters Campus Bldg A-D,14.0,44.8196,-93.1156,Oil,1999
USA,Thomson Reuters Data Center Bldg ES101,1.2,44.8244,-93.1139,Oil,2009
USA,Thomson Reuters Data Center Bldg H,8.0,44.8289,-93.1167,Oil,2007
USA,Thornapple,1.4,45.4111,-91.2183,Hydro,1928
USA,Thorne Bay Plant,1.0,55.6859,-132.5289,Oil,1994
USA,Thornridge High School,1.0,41.6225,-87.5978,Gas,1996
USA,Thornton PV1,5.0,35.3958,-77.6617,Solar,2016
USA,Thornwood High School,1.4,41.5839,-87.6047,Gas,1996
USA,Thorpe,21.6,35.234,-83.1254,Hydro,1941
USA,Thousand Springs,6.8,42.7405,-114.8367,Hydro,1920
USA,Thousand Springs Wind Park,12.0,42.8703,-114.9678,Wind,2011
USA,Three Bridge,2.0,34.6705,-79.2001,Solar,2019
USA,Three Forks Water Power Project,1.3,40.1998,-123.5231,Hydro,1985
USA,Three Peaks Power,80.0,37.8271,-113.1371,Solar,2017
USA,Threemile Canyon,9.9,45.6758,-119.9375,Wind,2009
USA,Threemile Digester,4.8,45.71,-119.9011,Biomass,2013
USA,Thunder Ranch Wind Project,297.8,36.5508,-97.0589,Wind,2018
USA,Thunder Spirit Wind  LLC,155.5,46.075,-102.5633,Wind,2016
USA,Thunderbird Generator (Tbird),1.0,38.4689,-96.2536,Oil,2019
USA,Thunderegg Solar Center  LLC,10.0,43.931,-116.9876,Solar,2016
USA,Thundermist Hydro,1.2,41.999,-71.5174,Hydro,1981
USA,Thurlow Dam,91.0,32.5354,-85.8876,Hydro,1931
USA,Tiber Dam Hydroelectric Plant,7.5,48.318,-111.1018,Hydro,2004
USA,Tiburon Holdings,5.0,35.9033,-80.4169,Solar,2017
USA,Ticket Network South Windsor,1.0,41.8215,-72.5074,Solar,2018
USA,Tickle Creek Solar,1.9,45.375,-122.265,Solar,2020
USA,Ticona Polymers Inc,44.2,27.5697,-97.8228,Gas,1989
USA,Ticonderoga Mill,42.1,43.8914,-73.397,Gas,1970
USA,Tides Lane Farm,3.7,36.0694,-78.2988,Solar,2019
USA,Tieton Dam Hydro Electric Project,13.8,46.658,-121.1287,Hydro,2006
USA,Tiger Bay,278.1,27.7464,-81.8494,Gas,1997
USA,Tiger Creek,52.2,38.4493,-120.4926,Hydro,1931
USA,Tihonet Solar,1.0,41.7875,-70.7233,Solar,2014
USA,Tiller CSG,5.0,45.435,-94.0403,Solar,2019
USA,Tillery,84.0,35.2067,-80.0648,Hydro,1936
USA,Tilton,188.0,40.1061,-87.6538,Gas,1999
USA,Timber Creek HS,1.3,39.7602,-75.0148,Solar,2014
USA,Timberline Trail Gas Recovery,4.0,45.4533,-91.3583,Waste,2006
USA,Time Warner Cable - Knowles,2.0,42.3374,-77.3753,Solar,2018
USA,Time Warner Cable Enterprises - Martino,2.0,43.1837,-75.4305,Solar,2018
USA,Timothy Lake Powerhouse,1.2,45.3705,-121.7565,Hydro,2019
USA,Tims Ford,45.7,35.1967,-86.2783,Hydro,1972
USA,Tinker,82.0,35.4147,-97.3734,Gas,1971
USA,Tinton Falls Solar Farm,16.0,40.2639,-74.0842,Solar,2012
USA,Tioga Solar Morris County 1 LLC,1.0,40.8153,-74.4758,Solar,2011
USA,Tippecanoe Solar Power Plant,1.6,40.4211,-86.9402,Solar,2020
USA,Tipton,10.6,41.7717,-91.1321,Oil,2000
USA,Tipton Solar Park,5.3,40.2761,-86.0769,Solar,2019
USA,Tisbury Landfill Solar,1.1,41.4447,-70.6131,Solar,2014
USA,Tissington Solar,3.0,41.2003,-74.4919,Solar,2019
USA,Titan Solar,50.0,39.6865,-104.014,Solar,2019
USA,Titus,36.0,40.3056,-75.9081,Oil,1969
USA,Titusville Solar,4.1,40.2928,-74.8472,Solar,2010
USA,Tiverton Power Plant,272.5,41.6422,-71.1706,Gas,2000
USA,Toadtown,1.8,39.8935,-121.5934,Hydro,1986
USA,Tofteland Windfarm LLC,2.0,43.9803,-96.2233,Wind,2003
USA,Togiak,2.8,59.0597,-160.3803,Oil,2019
USA,Tok,5.3,63.3355,-143.0,Oil,1994
USA,Toketee Falls,42.6,43.2727,-122.4475,Hydro,1950
USA,Toksook Bay,2.1,60.5301,-165.1086,Oil,2010
USA,Toledo Bend,81.0,31.1735,-93.5659,Hydro,1969
USA,Toledo Ref Power Recovery Train,6.0,41.6325,-83.5042,Petcoke,1986
USA,Tolk,1135.8,34.1865,-102.57,Coal,1983
USA,Tolland Solar NG LLC,3.5,42.0895,-73.0614,Solar,2014
USA,Tolna,54.0,39.7606,-76.6353,Oil,1972
USA,Tolson Solar,3.0,35.8296,-77.6159,Solar,2016
USA,Tom G Smith,98.7,26.6128,-80.0677,Gas,1973
USA,Tom Sifers Solar,1.0,39.9592,-105.846,Solar,2019
USA,Tomahawk,2.6,45.4411,-89.7306,Hydro,1938
USA,Tompkins Cortland Community College,2.0,42.5025,-76.2865,Solar,2015
USA,Tooele Army Depot,1.7,40.503,-112.3706,Wind,2016
USA,Top of Iowa Windfarm III,29.7,43.3597,-93.3208,Wind,2008
USA,Top of the World Windpower Project,200.0,42.9258,-105.7872,Wind,2010
USA,Topaz Solar Farm,585.9,35.4056,-120.0686,Solar,2013
USA,Toray Plastic America's CHP Plant,20.0,41.5938,-71.4276,Gas,2009
USA,Toro Negro 1,8.64,18.1318,-66.4879,Hydro,1929
USA,Toro Negro 2,1.92,18.1664,-66.5116,Hydro,1937
USA,Torrance Refining Company  LLC,49.3,33.8534,-118.33,Cogeneration,1987
USA,Torrecillas Wind Energy  LLC,300.0,27.6144,-98.7945,Wind,2019
USA,Torrington Terminal,21.8,41.7761,-73.1209,Oil,1967
USA,Total Energy Facilities,38.4,33.7683,-118.2836,Biomass,1994
USA,Towaoc,11.4,37.4295,-108.5749,Hydro,1993
USA,Tower,21.3,45.3628,-84.295,Oil,1971
USA,Town of Branford,1.1,41.2811,-72.8103,Solar,2018
USA,Town of Cary,1.5,34.8239,-77.9697,Solar,2013
USA,Town of Chestertown- Chestertown WWTP,1.0,39.1995,-76.0767,Solar,2016
USA,Town of East Bridgewater CSG,2.0,42.0511,-70.9558,Solar,2013
USA,Town of Foxborough - Landfill (SREC II) CSG,1.2,42.0597,-71.1354,Solar,2017
USA,Town of Halfmoon,1.0,42.835,-73.6757,Solar,2017
USA,Town of Lexington Solar,1.6,42.4691,-71.2555,Solar,2017
USA,Town of Needham VNEM CSG,3.0,42.2767,-71.2594,Solar,2016
USA,Town of Norfolk MA at Medway Branch,1.2,42.1278,-71.3403,Solar,2012
USA,Town of Otis Wind Energy Project,1.5,42.2258,-73.0258,Wind,2018
USA,Town of Rocky Hill PV CSG,3.0,41.6432,-72.633,Solar,2018
USA,Town of Uxbridge MA at Commerce Dr,1.8,42.0439,-71.6175,Solar,2012
USA,Town of Williamson Landfill PV,1.2,43.2444,-77.1747,Solar,2015
USA,Townsend Hydro,5.2,40.7335,-80.3148,Hydro,1987
USA,Toyota HQ Plan,7.7,33.0842,-96.8411,Solar,2017
USA,Toys R Us- DE  Inc. at Mt. Olive  NJ,4.1,40.8189,-74.7186,Solar,2012
USA,Tracy,1032.9,39.5625,-119.525,Gas,2000
USA,Tracy Combined Cycle Power Plant,336.1,37.7107,-121.4906,Gas,2007
USA,Tracy Solar,10.0,35.7998,-78.1398,Solar,2016
USA,Traer East,4.0,42.1817,-92.4663,Oil,2004
USA,Traer Main,3.5,42.1926,-92.4636,Oil,1965
USA,Traer South,2.0,42.1925,-92.4747,Oil,2001
USA,Traer Wind Project,1.5,42.1614,-92.4425,Wind,2010
USA,Trail Ridge Landfill Gas Recovery,9.6,30.228,-82.0409,Waste,2009
USA,Trans-Jordan Generating Station,4.8,40.55,-112.0631,Waste,2009
USA,TransAlta Wyoming Wind,144.0,41.2874,-110.5556,Wind,2004
USA,Transalta Centralia Generation,1459.8,46.7559,-122.8598,Coal,1973
USA,Transamerica Pyramid,1.0,37.7956,-122.4028,Gas,2007
USA,Treasure Coast Energy Center,411.4,27.3839,-80.3775,Gas,2008
USA,Trego,1.2,45.9479,-91.8884,Hydro,1927
USA,Trent Wind Farm LP,152.0,32.4301,-100.2357,Wind,2001
USA,Trenton Channel,535.5,42.1217,-83.1808,Coal,1968
USA,Trenton Falls,21.9,43.2758,-75.1567,Hydro,1919
USA,Trenton North,13.5,40.0786,-93.635,Oil,1974
USA,Trenton Solar Farm,1.0,40.2314,-74.7539,Solar,2010
USA,Trenton Solar Farm (MO),2.8,40.1155,-93.6122,Solar,2015
USA,Trenton Solar Power Plant,74.9,29.6351,-82.8431,Solar,2020
USA,Trenton South,14.0,40.0672,-93.6044,Oil,2001
USA,Trexlertown Solar Array North and South,1.9,40.5562,-75.5939,Solar,2011
USA,Tri-County Solar Facility,1.0,33.3081,-83.3896,Solar,2016
USA,Tri-County Water Hydropower Project,8.0,38.2392,-107.7581,Hydro,2014
USA,Tri-Tip Wind (9) LLC,10.0,35.9614,-101.8033,Wind,2008
USA,Trigen St. Louis,38.0,38.6359,-90.1809,Gas,1999
USA,Trimble County,2594.1,38.5847,-85.4117,Coal,2003
USA,Trimont Area Wind Farm,100.5,43.7938,-94.8499,Wind,2005
USA,Trinidad (CO),9.2,37.179,-104.4875,Oil,1985
USA,Trinidad (TX),243.3,32.1245,-96.1013,Gas,1965
USA,Trinity,140.0,40.7973,-122.7626,Hydro,1964
USA,Trinity College Fuel Cell,1.4,41.7463,-72.6894,Gas,2018
USA,Trinity Hills,225.0,33.3836,-98.7119,Wind,2012
USA,Trinity Solar,5.0,35.8702,-79.9282,Solar,2019
USA,Tripple State Farm,5.0,35.735,-80.7749,Solar,2016
USA,Triton East and West Cogen,3.6,41.9169,-87.8456,Gas,2001
USA,Tropicana Products Bradent,46.8,27.4834,-82.5483,Gas,1990
USA,Tropico Solar PV Plant,14.0,35.8319,-119.0561,Solar,2016
USA,Troup RC50,2.3,32.8959,-84.8495,Solar,2019
USA,Trout Creek Solar,2.0,38.8151,-106.1104,Solar,2019
USA,Troy Energy LLC,795.6,41.4772,-83.4598,Gas,2002
USA,True North,4.8,42.8475,-70.8983,Solar,2012
USA,Truman,6.2,43.8284,-94.4369,Oil,1992
USA,Tsar Nicholas LLC,1.9,44.42,-96.4347,Wind,2001
USA,Tuana Gulch Wind Park,10.5,42.8369,-114.9693,Wind,2011
USA,Tuana Springs,16.8,42.8925,-115.0164,Wind,2010
USA,Tucannon River Wind Farm,266.8,46.4211,-118.0269,Wind,2015
USA,Tuckasegee,3.0,35.247,-83.1281,Hydro,1950
USA,Tuckertown Hydro,42.0,35.4856,-80.1758,Hydro,1962
USA,Tugalo,44.8,34.7133,-83.3519,Hydro,1923
USA,Tulare 1 and 2,3.0,36.2,-119.42,Solar,2014
USA,Tulare BioMAT Fuel Cell,2.8,36.1871,-119.3751,Biomass,2020
USA,Tulare Success Power Project,1.4,36.0586,-118.9241,Hydro,1990
USA,Tule River,8.4,36.1631,-118.7071,Hydro,1914
USA,Tule Wind LLC,143.0,32.6639,-116.2897,Wind,2018
USA,Tulloch,29.9,37.8761,-120.605,Hydro,1969
USA,Tullytown,1.6,40.1514,-74.7806,Waste,2013
USA,Tulsa,348.2,36.1165,-95.991,Gas,1957
USA,Tulsa LFG LLC,3.2,36.162,-96.1865,Waste,2012
USA,Tumbleweed Solar  LLC,9.9,44.1926,-121.2331,Solar,2018
USA,Tungsten Mountain,44.3,39.667,-117.6937,Geothermal,2018
USA,Tunnel,20.5,41.5554,-72.0418,Oil,1965
USA,Tunnel 1 Power Project,7.0,43.642,-117.2327,Hydro,1993
USA,Tuolumne Wind Project,136.3,45.8797,-120.8072,Wind,2009
USA,Turkey Branch Solar LLC,5.0,34.5244,-79.1044,Solar,2014
USA,Turkey Creek PV1,13.5,36.4414,-77.1356,Solar,2017
USA,Turkey Point,2861.2,25.4356,-80.3308,Nuclear,1987
USA,Turkey Track Wind Energy LLC,169.5,32.1981,-100.2686,Wind,2008
USA,Turlock Lake,3.3,37.6115,-120.5947,Hydro,1980
USA,Turnbull Hydro,13.0,47.6053,-112.0969,Hydro,2011
USA,Turner Rd Community Solar Project,2.0,42.093,-76.6785,Solar,2019
USA,Turner Shoals,5.4,35.3348,-82.1864,Hydro,1997
USA,Turners Falls,5.7,42.608,-72.5615,Hydro,1909
USA,Turnkey Landfill Gas Recovery,9.2,43.2416,-70.9664,Waste,1996
USA,Turquoise Liberty Solar,10.0,39.59,-119.52,Solar,2019
USA,Turrill Solar Farm,19.6,43.0347,-83.3089,Solar,2017
USA,Turtle Creek Wind Farm LLC,200.1,43.4296,-92.8395,Wind,2019
USA,Tuscarora Geothermal Power Plant,32.0,41.4828,-116.1511,Geothermal,2012
USA,Tuscola Bay Wind,120.0,43.5253,-83.65,Wind,2013
USA,Tuscola Station,6.0,39.7982,-88.3498,Gas,2001
USA,Tuscola Wind II LLC,100.3,43.5269,-83.5669,Wind,2013
USA,Tuttle,4.0,35.2666,-97.8465,Solar,2017
USA,Tuxedo,5.0,35.245,-82.3894,Hydro,1920
USA,Twin Branch,4.8,41.665,-86.1322,Hydro,1989
USA,Twin Branch PV,2.6,41.69,-86.12,Solar,2016
USA,Twin Bridges LFGTE,12.8,39.745,-86.4947,Waste,2004
USA,Twin Buttes II Wind,75.0,37.773,-102.546,Wind,2018
USA,Twin Buttes Wind Project,75.0,37.6735,-102.8622,Wind,2007
USA,Twin Cities Hydro LLC,18.0,44.9156,-93.1994,Hydro,1924
USA,Twin Falls (ID),52.7,42.5892,-114.3553,Hydro,1985
USA,Twin Falls (WI),9.2,45.8728,-88.0708,Hydro,2016
USA,Twin Falls Hydro,24.0,47.4446,-121.6878,Hydro,1990
USA,Twin Lake Hills LLC,1.9,44.2258,-96.2789,Wind,2001
USA,Twin Reservoirs,2.2,46.0883,-118.2547,Hydro,1988
USA,Twin Ridges Wind Farm,139.4,39.7606,-78.8747,Wind,2013
USA,Twin Rivers Paper Co LLC,22.0,47.3581,-68.3309,Other,1987
USA,Twiss Street Solar,1.5,42.1483,-72.7481,Solar,2015
USA,Two Dot Wind Farm,9.7,46.4494,-110.0872,Wind,2014
USA,Two Lines Farm,5.0,35.6292,-81.3267,Solar,2013
USA,Two Mile Desert Project,16.2,36.22,-76.46,Solar,2019
USA,Two Mile Solar,5.0,36.2231,-76.4619,Solar,2015
USA,Two Pine Landfill Gas Recovery,4.8,34.8332,-92.1571,Waste,2007
USA,Two Ponds Windfarm,23.0,43.0338,-115.4826,Wind,2013
USA,Ty Cooke,138.1,33.5211,-101.7906,Gas,1972
USA,Tyee Lake Hydroelectric Facility,22.6,56.2164,-131.5043,Hydro,1983
USA,Tyler Bluff Wind Project  LLC,125.6,33.7039,-97.372,Wind,2017
USA,Tyngsborough Solar,2.6,42.6697,-71.4465,Solar,2017
USA,U S Alliance Coosa Pines,17.9,33.3281,-86.3568,Biomass,2007
USA,UA Central Utility Plant,5.6,36.0663,-94.1723,Gas,2016
USA,UASTP I,1.2,32.097,-110.8106,Solar,2011
USA,UB Fuel Cell,1.4,41.165,-73.1961,Gas,2015
USA,UC Davis South Campus,13.0,38.55,-121.75,Solar,2015
USA,UC Merced Solar Hybrid,5.0,37.3657,-120.4322,Solar,2019
USA,UC Riverside Lots 30 & 32,4.0,33.9704,-117.331,Solar,2018
USA,UCI Facilities Management Central Plant,19.0,33.6481,-117.8467,Gas,2007
USA,UCI Fuel Cell,1.4,33.788,-117.8901,Gas,2016
USA,UCLA So Campus Cogen Project,43.0,34.0692,-118.4439,Gas,1993
USA,UCONN Cogen Facility,25.7,41.8092,-72.2542,Gas,2006
USA,UCSD Fuel Cell Plant,3.0,32.8772,-117.2347,Biomass,2011
USA,UDR Glastonbury Fuel Cell,3.4,41.717,-72.5361,Gas,2016
USA,UI RCP Bridgeport Seaside,5.0,41.1576,-73.2081,Gas,2015
USA,UI RCP New Haven Fuel Cell,2.8,41.2888,-72.8986,Gas,2015
USA,UI RCP Woodbridge FC,2.8,41.358,-73.0078,Gas,2017
USA,UL Advanced Wind Turbine Test Facility,3.5,34.966,-101.7841,Wind,2017
USA,UMASS,4.0,42.3913,-72.5325,Solar,2016
USA,UMCES Ground Mount,2.0,38.5831,-76.1347,Solar,2018
USA,UMCP CHP Plant,27.4,38.9858,-76.9355,Gas,2003
USA,UMES (MD) - Princess Anne,2.2,38.2026,-75.6764,Solar,2011
USA,UMM Wind Turbine,1.7,45.5897,-95.877,Wind,2011
USA,UMMS at Pocomoke,2.8,38.0981,-75.6111,Solar,2013
USA,UNC-CH LFG Facility,1.0,35.9386,-79.0592,Waste,2013
USA,UNH 7.9 MW Plant,7.9,43.1367,-70.9361,Waste,2006
USA,US Borax,48.2,35.0329,-117.701,Gas,1984
USA,US Foods Solar,6.0,40.5344,-74.2752,Solar,2012
USA,US GSA - Sacramento,1.1,38.6014,-121.3979,Solar,2018
USA,US GSA Heating and Transmission,10.8,38.8857,-77.0284,Gas,2004
USA,US Gypsum Oakfield,5.8,43.0647,-78.2972,Gas,1986
USA,US Magnesium,48.0,40.9133,-112.7339,Gas,1972
USA,US-TOPCO (Soccer Center),3.0,34.6607,-118.0812,Solar,2017
USA,USAA Black Bear Energy,1.9,40.3136,-74.4847,Solar,2018
USA,USG 1,1.0,32.7928,-115.8573,Solar,2014
USA,USG 2,1.0,32.7904,-115.8632,Solar,2016
USA,USPS PV,10.7,33.9779,-118.2587,Solar,2017
USA,USS Big Lake 1 Solar CSG,1.0,45.3171,-93.7649,Solar,2019
USA,USS Brockway Solar CSG,1.0,45.6823,-94.2113,Solar,2019
USA,USS Brude Solar CSG,1.0,44.094,-94.058,Solar,2019
USA,USS Centerfield Solar CSG,1.0,44.529,-93.348,Solar,2019
USA,USS Cheyenne Solar LLC CSG,1.0,45.347,-92.9223,Solar,2020
USA,USS DVL Solar CSG,1.0,44.818,-93.785,Solar,2019
USA,USS Dubhe Solar CSG,1.0,45.4926,-92.9045,Solar,2019
USA,USS East Hauer Watt CSG,1.0,44.652,-93.497,Solar,2019
USA,USS Eggo Solar CSG,1.0,44.72,-93.788,Solar,2019
USA,USS Good Solar CSG,1.0,45.4362,-92.9407,Solar,2019
USA,USS Greenhouse Solar LLC CSG,1.0,44.2387,-92.6707,Solar,2020
USA,USS Haven Solar LLC CSG,1.0,45.5157,-94.1098,Solar,2019
USA,USS Hockey Pad Solar CSG,1.0,44.628,-93.608,Solar,2019
USA,USS JJ Solar CSG,1.0,45.6361,-94.0504,Solar,2019
USA,USS Kasch Solar CSG,1.0,45.6234,-94.0593,Solar,2018
USA,USS King 2 CSG,1.0,44.848,-93.846,Solar,2019
USA,USS Kost Trail Solar CSG,1.0,45.468,-92.872,Solar,2019
USA,USS Lake Patterson Solar CSG,1.0,44.839,-93.888,Solar,2019
USA,USS Midtown Solar LLC CSG,1.0,45.6716,-94.749,Solar,2020
USA,USS Monarch Solar LLC CSG,1.0,45.499,-95.1398,Solar,2020
USA,USS Nillie Corn Solar CSG,1.0,45.4567,-92.8976,Solar,2019
USA,USS Norelius Solar CSG,1.0,45.4736,-92.8866,Solar,2019
USA,USS Rapidan Solar CSG,1.0,44.093,-94.048,Solar,2019
USA,USS Rockpoint Solar CSG,1.0,45.4396,-92.9221,Solar,2019
USA,USS Solar Dawn CSG,1.0,45.4918,-92.8417,Solar,2019
USA,USS Solar Rapids CSG,1.0,45.591,-94.1386,Solar,2019
USA,USS Webster Solar CSG,1.0,44.529,-93.395,Solar,2019
USA,USS White Cloud LLC CSG,1.0,45.5208,-94.1304,Solar,2019
USA,UW Madison Charter Street Plant,11.0,43.07,-89.4006,Gas,1965
USA,Ubly,12.4,43.7217,-82.9388,Oil,1984
USA,Uilk Wind LLC,4.5,43.9811,-96.4269,Wind,2010
USA,Uintah,1.2,40.5381,-110.0661,Hydro,1930
USA,Ulster County Solar,1.4,41.9619,-73.9812,Solar,2018
USA,Unalakleet,2.0,63.8768,-160.7904,Oil,2010
USA,Unalaska Power Module,1.1,53.864,-166.5126,Oil,1993
USA,Underhill,2.0,41.7163,-73.8843,Solar,2019
USA,Union Carbide Seadrift Cogen,168.0,28.5105,-96.7706,Gas,1986
USA,Union City Wind Turbine,1.0,40.1908,-84.8172,Wind,2010
USA,Union County Resource Recovery,45.0,40.6013,-74.2664,Waste,1994
USA,Union Falls,2.6,44.5107,-73.9131,Hydro,1987
USA,Union HS at Casa Grande,1.6,32.9369,-111.7386,Solar,2013
USA,Union Power Station,2428.0,33.2961,-92.5894,Gas,2003
USA,Union Renewable Energy Facility,3.2,34.6158,-81.8187,Waste,2015
USA,Union Valley,38.6,38.8643,-120.4443,Hydro,1963
USA,Unionville,53.2,40.4593,-93.0218,Oil,1976
USA,Unionville City of,8.7,40.4767,-93.01,Oil,1973
USA,Unionville Hydro Project 2499 NY,3.0,44.7145,-74.9966,Hydro,1984
USA,Unisea G 2,17.5,53.8796,-166.5532,Oil,1992
USA,Unit 4,1.3,39.5441,-111.4187,Hydro,1993
USA,United Stationers Supply Solar Electric,2.8,40.3206,-74.5017,Solar,2012
USA,Univ Minnesota CHP Plant,21.0,44.9786,-93.2408,Gas,2017
USA,Univ of Calif Santa Cruz Cogeneration,4.4,36.9997,-122.0622,Gas,2015
USA,Univ of California San Diego Solar,1.2,32.8744,-117.2389,Solar,2009
USA,Univ of Massachusetts Medical Center,17.5,42.279,-71.7598,Gas,1998
USA,Univ of NC Chapel Hill Cogen Facility,32.0,35.9069,-79.0617,Coal,1993
USA,Univ of Oregon Central Power Station,11.0,44.0483,-123.0739,Gas,2013
USA,Univ of San Francisco Cogen,1.5,37.7766,-122.4519,Gas,1987
USA,University Park North,726.0,41.4425,-87.7514,Gas,2002
USA,University Park Solar,1.5,40.817,-77.8441,Solar,2019
USA,University Park South,353.4,41.4409,-87.7532,Gas,2001
USA,University Solar  LLC,24.0,41.6133,-71.6593,Solar,2020
USA,University of Alaska Fairbanks,22.6,64.8542,-147.8221,Coal,1986
USA,University of Arizona - Biosphere 2,3.1,32.578,-110.8526,Gas,1995
USA,University of California San Diego Hybrid,35.5,32.8747,-117.2392,Gas,2002
USA,University of Colorado,33.0,40.0076,-105.2692,Gas,1992
USA,University of Delaware Wind Turbine,2.0,38.7829,-75.1649,Wind,2010
USA,University of Florida,54.2,29.6403,-82.3486,Gas,1994
USA,University of Illinois Abbott Power Plt,80.3,40.1052,-88.2415,Gas,1986
