ID,admin,prov,lat,lon,population
84019053,Decatur,Iowa,40.73742757,-93.78645949,7870
84019055,Delaware,Iowa,42.47104597,-91.3664492,17011
84019057,Des Moines,Iowa,40.92012606,-91.18326592,38967
84019059,Dickinson,Iowa,43.37787725,-95.1510206,17258
84019061,Dubuque,Iowa,42.46815349,-90.88181925,97311
84019063,Emmet,Iowa,43.37782951,-94.67858943,9208
84019065,Fayette,Iowa,42.86271799,-91.8441231,19650
84019067,Floyd,Iowa,43.06000529999999,-92.78940097,15642
84019069,Franklin,Iowa,42.73270384,-93.26256925,10070
84019071,Fremont,Iowa,40.74542720000001,-95.60129045,6960
84019073,Greene,Iowa,42.03614551,-94.39658081,8888
84019075,Grundy,Iowa,42.40183723,-92.78829551,12232
84019077,Guthrie,Iowa,41.68378965,-94.50111014,10689
84019079,Hamilton,Iowa,42.38382428,-93.70197703,14773
84019081,Hancock,Iowa,43.08178477,-93.73454884,10630
84019083,Hardin,Iowa,42.38353877,-93.23654611,16846
84019085,Harrison,Iowa,41.68330137,-95.81558439,14049
84019087,Henry,Iowa,40.98767962,-91.54436349,19954
84019089,Howard,Iowa,43.35671042,-92.31702714,9158
84019091,Humboldt,Iowa,42.7764426,-94.20722537,9558
84019093,Ida,Iowa,42.38696136,-95.51355387,6860
84019095,Iowa,Iowa,41.68630265,-92.0643373,16184
84019097,Jackson,Iowa,42.17178824,-90.57354837,19439
84019099,Jasper,Iowa,41.68576082,-93.05567785,37185
84019101,Jefferson,Iowa,41.03192394,-91.94849466,18295
84019103,Johnson,Iowa,41.67169354,-91.58754744,151140
84019105,Jones,Iowa,42.12118609,-91.13139641,20681
84019107,Keokuk,Iowa,41.33649833,-92.1785067,10246
84019109,Kossuth,Iowa,43.20405458,-94.20691791,14813
84019111,Lee,Iowa,40.64181461,-91.48183025,33657
84019113,Linn,Iowa,42.07923082,-91.59809485,226706
84019115,Louisa,Iowa,41.21842119,-91.26102611,11035
84019117,Lucas,Iowa,41.02958964,-93.32780803,8600
84019119,Lyon,Iowa,43.38107862,-96.20926845,11755
84019121,Madison,Iowa,41.33081904,-94.01554631,16338
84019123,Mahaska,Iowa,41.33521503,-92.64083907,22095
84019125,Marion,Iowa,41.33445101,-93.09934783,33253
84019127,Marshall,Iowa,42.03586837,-92.9990819,39369
84019129,Mills,Iowa,41.03299766,-95.61920963,15109
84019131,Mitchell,Iowa,43.35638371,-92.78887719,10586
84019133,Monona,Iowa,42.05220391,-95.95743843,8615
84019135,Monroe,Iowa,41.02988815,-92.8690667,7707
84019137,Montgomery,Iowa,41.03018714,-95.15642896,9917
84019139,Muscatine,Iowa,41.48370744,-91.1121697,42664
84019141,O'Brien,Iowa,43.08310673,-95.62474482,13753
84019143,Osceola,Iowa,43.37824276,-95.62422844,5958
84019145,Page,Iowa,40.7393172,-95.1497813,15107
84019147,Palo Alto,Iowa,43.08193849,-94.67824621,8886
84019149,Plymouth,Iowa,42.737633,-96.21366621,25177
84019151,Pocahontas,Iowa,42.73420133,-94.67862564,6619
84019153,Polk,Iowa,41.68679484,-93.57767461,490161
84019155,Pottawattamie,Iowa,41.33640314,-95.53907776,93206
84019157,Poweshiek,Iowa,41.68625425,-92.53155731,18504
84019159,Ringgold,Iowa,40.73518949,-94.24368535,4894
84019161,Sac,Iowa,42.38624071,-95.10547892,9721
84019163,Scott,Iowa,41.63935978,-90.61959493,172943
84019165,Shelby,Iowa,41.6850066,-95.31015553,11454
84019167,Sioux,Iowa,43.08221074,-96.1767568,34855
84019169,Story,Iowa,42.03621213,-93.46499005,97117
84019171,Tama,Iowa,42.07991767,-92.53266945,16854
84019173,Taylor,Iowa,40.73710579,-94.69778563,6121
84019175,Union,Iowa,41.0277278,-94.24234847,12241
84019177,Van Buren,Iowa,40.75326764,-91.95017958,7044
84019179,Wapello,Iowa,41.03064984,-92.40954728,34969
84019181,Warren,Iowa,41.33559454,-93.56007641,51466
84019183,Washington,Iowa,41.33577126,-91.71725711,21965
84019185,Wayne,Iowa,40.73969028,-93.32752197,6441
84019187,Webster,Iowa,42.42853483,-94.17987389,35904
84019189,Winnebago,Iowa,43.37751174,-93.73407298,10354
84019191,Winneshiek,Iowa,43.29094334,-91.84422722,19991
84019193,Woodbury,Iowa,42.38979414,-96.0459439,103107
84019195,Worth,Iowa,43.37750768,-93.26087602,7381
84019197,Wright,Iowa,42.73305373,-93.73515113,12562
84020001,Allen,Kansas,37.88582951,-95.30030847,12369
84020003,Anderson,Kansas,38.21413251,-95.29272815,7858
84020005,Atchison,Kansas,39.53185661,-95.30870026,16073
84020007,Barber,Kansas,37.2288586,-98.68460053,4427
84020009,Barton,Kansas,38.47889676,-98.75636726,25779
84020011,Bourbon,Kansas,37.85508555,-94.84865997,14534
84020013,Brown,Kansas,39.82652589,-95.56421698,9564
84020015,Butler,Kansas,37.78134351,-96.83878537,66911
84020017,Chase,Kansas,38.30292938,-96.59563862,2648
84020019,Chautauqua,Kansas,37.14994405,-96.2454192,3250
84020021,Cherokee,Kansas,37.16928494,-94.8462897,19939
84020023,Cheyenne,Kansas,39.78580976,-101.7318201,2657
84020025,Clark,Kansas,37.23577007,-99.81883015,1994
84020027,Clay,Kansas,39.34948772,-97.16518128,8002
84020029,Cloud,Kansas,39.48028352,-97.64925343,8786
84020031,Coffey,Kansas,38.2365018,-95.73379515,8179
84020033,Comanche,Kansas,37.19114520000001,-99.27113247,1700
84020035,Cowley,Kansas,37.23781842,-96.83776647,34908
84020037,Crawford,Kansas,37.50675523,-94.85245778,38818
84020039,Decatur,Kansas,39.78468441,-100.4594081,2827
84020041,Dickinson,Kansas,38.86600962,-97.15532383,18466
84020043,Doniphan,Kansas,39.79067154,-95.14056866,7600
84020045,Douglas,Kansas,38.88503636,-95.2925121,122259
84020047,Edwards,Kansas,37.88735543,-99.31263309,2798
84020049,Elk,Kansas,37.45338105,-96.24369667,2530
84020051,Ellis,Kansas,38.91458712,-99.31751551,28553
84020053,Ellsworth,Kansas,38.69677695,-98.20462799,6102
84020055,Finney,Kansas,38.04340344,-100.7381938,36467
84020057,Ford,Kansas,37.69200114,-99.88825298,33619
84020059,Franklin,Kansas,38.56443815,-95.28644341,25544
84020061,Geary,Kansas,38.99871131,-96.7577178,31670
84020063,Gove,Kansas,38.91588178,-100.4829321,2636
84020065,Graham,Kansas,39.34987223,-99.88332493,2482
84020067,Grant,Kansas,37.56227336,-101.3079758,7150
84020069,Gray,Kansas,37.73836671,-100.4369088,5988
84020071,Greeley,Kansas,38.4808095,-101.8061079,1232
84020073,Greenwood,Kansas,37.8774388,-96.23250453,5982
84020075,Hamilton,Kansas,37.99978709,-101.7921066,2539
84020077,Harper,Kansas,37.19175361,-98.07578384,5436
84020079,Harvey,Kansas,38.04293782,-97.42747573,34429
84020081,Haskell,Kansas,37.5620394,-100.8710738,3968
84020083,Hodgeman,Kansas,38.08780079,-99.89829881,1794
84020085,Jackson,Kansas,39.41673394,-95.79356799,13171
84020087,Jefferson,Kansas,39.2347941,-95.38289232,19043
84020089,Jewell,Kansas,39.78470589,-98.21820662,2879
84020091,Johnson,Kansas,38.88548175,-94.82250877,602401
84020093,Kearny,Kansas,38.00017981,-101.321681,3838
84020095,Kingman,Kansas,37.55909527,-98.13638678,7152
84020097,Kiowa,Kansas,37.55848695,-99.2856537,2475
84020099,Labette,Kansas,37.19113093,-95.29849679,19618
84020101,Lane,Kansas,38.48119447,-100.4660754,1535
84020103,Leavenworth,Kansas,39.20183497,-95.03620809,81758
84020105,Lincoln,Kansas,39.04549684,-98.20756994,2962
84020107,Linn,Kansas,38.21267844,-94.84254089,9703
84020109,Logan,Kansas,38.91735806,-101.148475,2794
84020111,Lyon,Kansas,38.45576156,-96.15275715,33195
84020115,Marion,Kansas,38.35855394,-97.0985251,11884
84020117,Marshall,Kansas,39.78359669,-96.52278974,9707
84020113,McPherson,Kansas,38.39184858,-97.64769869,28542
84020119,Meade,Kansas,37.23859987,-100.364831,4033
84020121,Miami,Kansas,38.56383358,-94.83832189,34237
84020123,Mitchell,Kansas,39.39331582,-98.20906732,5979
84020125,Montgomery,Kansas,37.19236568,-95.74329258,31829
84020127,Morris,Kansas,38.68827511,-96.65128437,5620
84020129,Morton,Kansas,37.19141121,-101.79925190000002,2587
84020131,Nemaha,Kansas,39.78345387,-96.01392079,10231
84020133,Neosho,Kansas,37.55862897,-95.30670046,16007
84020135,Ness,Kansas,38.47974157,-99.91547333,2750
84020137,Norton,Kansas,39.78443827,-99.90286639,5361
84020139,Osage,Kansas,38.65235984,-95.72707998,15949
84020141,Osborne,Kansas,39.3503437,-98.76753828,3421
84020143,Ottawa,Kansas,39.13237408,-97.65020313,5704
84020145,Pawnee,Kansas,38.18108732,-99.23692334,6414
84020147,Phillips,Kansas,39.78465501,-99.34668865,5234
84020149,Pottawatomie,Kansas,39.37925655,-96.34564657,24383
84020151,Pratt,Kansas,37.64780729,-98.73922153,9164
84020153,Rawlins,Kansas,39.78525843,-101.0761617,2530
84020155,Reno,Kansas,37.95230263,-98.08607292,61998
84020157,Republic,Kansas,39.82799632,-97.65036709,4636
84020159,Rice,Kansas,38.34616184,-98.19992118,9537
84020161,Riley,Kansas,39.28935726,-96.73420026,74232
84020163,Rooks,Kansas,39.35022773,-99.32484567,4920
84020165,Rush,Kansas,38.52275276,-99.30863983,3036
84020167,Russell,Kansas,38.91462787,-98.76254297,6856
84020169,Saline,Kansas,38.78369175,-97.65185177,54224
84020171,Scott,Kansas,38.48222076,-100.9066539,4823
84020173,Sedgwick,Kansas,37.6842718,-97.4608198,516042
84020175,Seward,Kansas,37.19324632,-100.8507201,21428
84020177,Shawnee,Kansas,39.04100763,-95.7557264,176875
84020179,Sheridan,Kansas,39.35018161,-100.4418259,2521
84020181,Sherman,Kansas,39.35147699,-101.7197624,5917
84020183,Smith,Kansas,39.78516566,-98.78566062,3583
84020185,Stafford,Kansas,38.03100851,-98.71762001,4156
84020187,Stanton,Kansas,37.56304714,-101.7843534,2006
84020189,Stevens,Kansas,37.1923008,-101.3118967,5485
84020191,Sumner,Kansas,37.23682549,-97.47721621,22836
84020193,Thomas,Kansas,39.35107575,-101.0553705,7777
84020195,Trego,Kansas,38.91467218,-99.87284448,2803
84020197,Wabaunsee,Kansas,38.95471985,-96.20350509,6931
84020199,Wallace,Kansas,38.91686134,-101.7638876,1518
84020201,Washington,Kansas,39.78420784,-97.0875323,5406
84020203,Wichita,Kansas,38.48178252,-101.3471509,2119
84020205,Wilson,Kansas,37.55937174,-95.74323255,8525
84020207,Woodson,Kansas,37.8865336,-95.74006277,3138
84020209,Wyandotte,Kansas,39.11727348,-94.76378225,165429
84021001,Adair,Kentucky,37.10459774,-85.28129668,19202
84021003,Allen,Kentucky,36.75197631,-86.19457544,21315
84021005,Anderson,Kentucky,38.00671029,-84.99171713,22747
84021007,Ballard,Kentucky,37.05842757,-88.99427697,7888
84021009,Barren,Kentucky,36.96469836,-85.93338945,44249
84021011,Bath,Kentucky,38.14735938,-83.74588932,12500
84021013,Bell,Kentucky,36.73355174,-83.67766671,26032
84021015,Boone,Kentucky,38.97065142,-84.72615357,133581
84021017,Bourbon,Kentucky,38.2054607,-84.21827874,19788
84021019,Boyd,Kentucky,38.36176608,-82.68652187,46718
84021021,Boyle,Kentucky,37.62680923,-84.8633779,30060
84021023,Bracken,Kentucky,38.69158994,-84.08532444,8303
84021025,Breathitt,Kentucky,37.52333168,-83.31959161,12630
84021027,Breckinridge,Kentucky,37.77377239,-86.42885017,20477
84021029,Bullitt,Kentucky,37.97162523,-85.68955617,81676
84021031,Butler,Kentucky,37.20946153,-86.68748787,12879
84021033,Caldwell,Kentucky,37.14749129,-87.86948214,12747
84021035,Calloway,Kentucky,36.62093411,-88.2731593,39001
84021037,Campbell,Kentucky,38.94384345,-84.37875208,93584
84021039,Carlisle,Kentucky,36.85372876,-88.96692220000001,4760
84021041,Carroll,Kentucky,38.66599534,-85.12601074,10631
84021043,Carter,Kentucky,38.31690743,-83.05092385,26797
84021045,Casey,Kentucky,37.32533118,-84.92726209,16159
84021047,Christian,Kentucky,36.89267803,-87.49055367,70461
84021049,Clark,Kentucky,37.9689263,-84.14615986,36263
84021051,Clay,Kentucky,37.16451126,-83.712575,19901
84021053,Clinton,Kentucky,36.72581156,-85.13377529,10218
84021055,Crittenden,Kentucky,37.35839237,-88.08826090000002,8806
84021057,Cumberland,Kentucky,36.78926125,-85.39050034,6614
84021059,Daviess,Kentucky,37.73028906,-87.09019479999998,101511
84021061,Edmonson,Kentucky,37.21218923,-86.23955613,12150
84021063,Elliott,Kentucky,38.11624059,-83.09771563,7517
84021065,Estill,Kentucky,37.69241417,-83.95956369,14106
84021067,Fayette,Kentucky,38.0368225,-84.45576892,323152
84021069,Fleming,Kentucky,38.36758311,-83.69657514,14581
84021071,Floyd,Kentucky,37.56213922,-82.74750924,35589
84021073,Franklin,Kentucky,38.2379395,-84.87962551,50991
84021075,Fulton,Kentucky,36.55238827,-89.20140068,5969
84021077,Gallatin,Kentucky,38.75398691,-84.8558382,8869
84021079,Garrard,Kentucky,37.6388668,-84.53289319,17666
84021081,Grant,Kentucky,38.64962758,-84.62415957,25069
84021083,Graves,Kentucky,36.72292505,-88.65143315,37266
84021085,Grayson,Kentucky,37.46231118,-86.34248968,26427
84021087,Green,Kentucky,37.26484328,-85.5540745,10941
84021089,Greenup,Kentucky,38.54332505,-82.9215658,35098
84021091,Hancock,Kentucky,37.83766422,-86.78280584,8722
84021093,Hardin,Kentucky,37.6976111,-85.96319251,110958
84021095,Harlan,Kentucky,36.85699301,-83.21899516,26010
84021097,Harrison,Kentucky,38.44188174,-84.32869741,18886
84021099,Hart,Kentucky,37.29943898,-85.88461055,19035
84021101,Henderson,Kentucky,37.79344553,-87.57392021,45210
84021103,Henry,Kentucky,38.44942688,-85.11587507,16126
84021105,Hickman,Kentucky,36.67948079999999,-88.97875928,4380
84021107,Hopkins,Kentucky,37.30939025,-87.54670406,44686
84021109,Jackson,Kentucky,37.41866422,-83.99825483,13329
84021111,Jefferson,Kentucky,38.18664655,-85.65931031,766757
84021113,Jessamine,Kentucky,37.87119786,-84.58252003,54115
84021115,Johnson,Kentucky,37.85106355,-82.8264322,22188
84021117,Kenton,Kentucky,38.93950319,-84.53241199,166998
84021119,Knott,Kentucky,37.35388197,-82.94981134,14806
84021121,Knox,Kentucky,36.89225732,-83.85403396,31145
84021123,Larue,Kentucky,37.54567114,-85.70138352,14398
84021125,Laurel,Kentucky,37.10975748,-84.11321779,60813
84021127,Lawrence,Kentucky,38.07136018,-82.72882223,15317
84021129,Lee,Kentucky,37.59645942,-83.71513901,7403
84021131,Leslie,Kentucky,37.09246661,-83.37999606,9877
84021133,Letcher,Kentucky,37.12306748,-82.85346474,21553
84021135,Lewis,Kentucky,38.53184419,-83.37735618,13275
84021137,Lincoln,Kentucky,37.45475628,-84.6565327,24549
84021139,Livingston,Kentucky,37.21137452,-88.34797529,9194
84021141,Logan,Kentucky,36.85949479,-86.877635,27102
84021143,Lyon,Kentucky,37.02080035,-88.07886257,8210
84021151,Madison,Kentucky,37.71659336,-84.27220275,92987
84021153,Magoffin,Kentucky,37.70820545,-83.0657714,12161
84021155,Marion,Kentucky,37.55218078,-85.26898542,19273
84021157,Marshall,Kentucky,36.88007070000001,-88.32803576,31100
84021159,Martin,Kentucky,37.79990579,-82.51247478,11195
84021161,Mason,Kentucky,38.59471935,-83.82151043,17070
84021145,McCracken,Kentucky,37.05350953,-88.70445755,65418
84021147,McCreary,Kentucky,36.73874143,-84.48102924,17231
84021149,McLean,Kentucky,37.5301951,-87.26803443,9207
84021163,Meade,Kentucky,37.96163597,-86.21028219,28572
84021165,Menifee,Kentucky,37.94090733,-83.59985712,6489
84021167,Mercer,Kentucky,37.81474237,-84.87488475,21933
84021169,Metcalfe,Kentucky,36.99459295,-85.63123699,10071
84021171,Monroe,Kentucky,36.71225341,-85.71596443,10650
84021173,Montgomery,Kentucky,38.03253032,-83.9145241,28157
84021175,Morgan,Kentucky,37.92465657,-83.25558245,13309
84021177,Muhlenberg,Kentucky,37.21425819,-87.14632053,30622
84021179,Nelson,Kentucky,37.80335779,-85.4657193,46233
84021181,Nicholas,Kentucky,38.33342292,-84.01889177,7269
84021183,Ohio,Kentucky,37.47751843,-86.85368087,23994
84021185,Oldham,Kentucky,38.39791089,-85.448222,66799
84021187,Owen,Kentucky,38.51679143,-84.82404619,10901
84021189,Owsley,Kentucky,37.42823949,-83.68811419,4415
84021191,Pendleton,Kentucky,38.69607718,-84.35599463,14590
84021193,Perry,Kentucky,37.25023553,-83.22922731,25758
84021195,Pike,Kentucky,37.47088263,-82.39487445,57876
84021197,Powell,Kentucky,37.83218794,-83.82553961,12359
84021199,Pulaski,Kentucky,37.10466131,-84.57629079,64979
84021201,Robertson,Kentucky,38.51923469,-84.05055616,2108
84021203,Rockcastle,Kentucky,37.36642393,-84.31176452,16695
84021205,Rowan,Kentucky,38.19484205,-83.42088935,24460
84021207,Russell,Kentucky,36.99308373,-85.06070117,17923
84021209,Scott,Kentucky,38.29622293,-84.5816631,57004
84021211,Shelby,Kentucky,38.21476019,-85.194223,49024
84021213,Simpson,Kentucky,36.74058474,-86.58047435,18572
84021215,Spencer,Kentucky,38.03223971,-85.32749335,19351
84021217,Taylor,Kentucky,37.3677562,-85.3329931,25769
84021219,Todd,Kentucky,36.8381152,-87.17878374,12294
84021221,Trigg,Kentucky,36.80767017,-87.87333656,14651
84021223,Trimble,Kentucky,38.61056487,-85.33775972,8471
84021225,Union,Kentucky,37.66166713,-87.94300009,14381
84021227,Warren,Kentucky,36.99903045,-86.42672751,132896
84021229,Washington,Kentucky,37.75599461,-85.17407732,12095
84021231,Wayne,Kentucky,36.80310688,-84.8251971,20333
84021233,Webster,Kentucky,37.52168356,-87.67989953,12942
84021235,Whitley,Kentucky,36.75700531,-84.14541217,36264
84021237,Wolfe,Kentucky,37.73941626,-83.49303612,7157
84021239,Woodford,Kentucky,38.04178222,-84.7417556,26734
84022001,Acadia,Louisiana,30.2950649,-92.41419698,62045
84022003,Allen,Louisiana,30.65385745,-92.82442028,25627
84022005,Ascension,Louisiana,30.20406249,-90.91328409999998,126604
84022007,Assumption,Louisiana,29.89946234,-91.06461642,21891
84022009,Avoyelles,Louisiana,31.07796211,-92.00079449,40144
84022011,Beauregard,Louisiana,30.64836518,-93.34173616,37497
84022013,Bienville,Louisiana,32.34569994,-93.05398492,13241
84022015,Bossier,Louisiana,32.67932307,-93.60460152,127039
84022017,Caddo,Louisiana,32.57991587,-93.88375652,240204
84022019,Calcasieu,Louisiana,30.22931235,-93.35400434,203436
84022021,Caldwell,Louisiana,32.0902519,-92.11752148,9918
84022023,Cameron,Louisiana,29.87592238,-93.19310676,6973
84022025,Catahoula,Louisiana,31.66778967,-91.84526385,9494
84022027,Claiborne,Louisiana,32.82308512,-92.99526883,15670
84022029,Concordia,Louisiana,31.44817835,-91.63814433,19259
84022031,De Soto,Louisiana,32.05457447,-93.74130302,27463
84022033,East Baton Rouge,Louisiana,30.53842039,-91.09777565,440059
84022035,East Carroll,Louisiana,32.73926954,-91.23425694,6861
84022037,East Feliciana,Louisiana,30.84425359,-91.04976723,19135
84022039,Evangeline,Louisiana,30.72985248,-92.39915924,33395
84022041,Franklin,Louisiana,32.13675181,-91.67589857,20015
84022043,Grant,Louisiana,31.59882456,-92.56124347,22389
84022045,Iberia,Louisiana,29.86803617,-91.75871777,69830
84022047,Iberville,Louisiana,30.25734305,-91.3499598,32511
84022049,Jackson,Louisiana,32.30251776,-92.55692092,15744
84022051,Jefferson,Louisiana,29.74075478,-90.11115756,432493
84022053,Jefferson Davis,Louisiana,30.26896765,-92.81210004,31368
84022059,LaSalle,Louisiana,31.67884782,-92.15907765,14892
84022055,Lafayette,Louisiana,30.2049055,-92.06959876,244390
84022057,Lafourche,Louisiana,29.52470226,-90.40976986,97614
84022061,Lincoln,Louisiana,32.6003154,-92.6659741,46742
84022063,Livingston,Louisiana,30.44143993,-90.73061664,140789
84022065,Madison,Louisiana,32.36918118,-91.23973355,10951
84022067,Morehouse,Louisiana,32.81686191,-91.80421614,24874
84022069,Natchitoches,Louisiana,31.72321584,-93.09816516,38158
84022071,Orleans,Louisiana,30.06971951,-89.92660315,390144
84022073,Ouachita,Louisiana,32.47645559,-92.15704172,153279
84022075,Plaquemines,Louisiana,29.42245447,-89.60322085,23197
84022077,Pointe Coupee,Louisiana,30.71409502,-91.60209535,21730
84022079,Rapides,Louisiana,31.19778499,-92.52997303,129648
84022081,Red River,Louisiana,32.09530039,-93.34213308,8442
84022083,Richland,Louisiana,32.41391005,-91.76634876,20122
84022085,Sabine,Louisiana,31.56388699,-93.55433981,23884
84022087,St. Bernard,Louisiana,29.87761636,-89.51887093,47244
84022089,St. Charles,Louisiana,29.90709658,-90.35555967,53100
84022091,St. Helena,Louisiana,30.82210324,-90.71013176,10132
84022093,St. James,Louisiana,30.02531716,-90.80212061,21096
84022095,St. John the Baptist,Louisiana,30.12597499,-90.4753503,42837
84022097,St. Landry,Louisiana,30.59724262,-92.00135806,82124
84022099,St. Martin,Louisiana,30.13112107,-91.61403569,53431
84022101,St. Mary,Louisiana,29.69262097,-91.44702164,49348
84022103,St. Tammany,Louisiana,30.40942847,-89.95642711,260419
84022105,Tangipahoa,Louisiana,30.62888673,-90.40664996,134758
84022107,Tensas,Louisiana,32.00760749,-91.32915234,4334
84022109,Terrebonne,Louisiana,29.37343766,-90.82626855,110461
84022111,Union,Louisiana,32.83121059,-92.3749373,22108
84022113,Vermilion,Louisiana,29.83517605,-92.30292538,59511
84022115,Vernon,Louisiana,31.10884837,-93.18153838,47429
84022117,Washington,Louisiana,30.85288548,-90.03866652,46194
84022119,Webster,Louisiana,32.70847669,-93.33121835,38340
84022121,West Baton Rouge,Louisiana,30.46058217,-91.30989571,26465
84022123,West Carroll,Louisiana,32.78550125,-91.461201,10830
84022125,West Feliciana,Louisiana,30.87882871,-91.4148538,15568
84022127,Winn,Louisiana,31.94449367,-92.63789413,13904
84023001,Androscoggin,Maine,44.1664747,-70.20380627,108277
84023003,Aroostook,Maine,46.65926321,-68.59841248,67055
84023005,Cumberland,Maine,43.8370751,-70.37226999,295003
84023007,Franklin,Maine,44.97330019,-70.44381045,30199
84023009,Hancock,Maine,44.59816444,-68.38401854,54987
84023011,Kennebec,Maine,44.40759555,-69.76738544,122302
84023013,Knox,Maine,44.11486325,-69.10529169,39772
84023015,Lincoln,Maine,44.05996956,-69.54227124,34634
84023017,Oxford,Maine,44.49952995,-70.75682123,57975
84023019,Penobscot,Maine,45.40194593,-68.65020455,152148
84023021,Piscataquis,Maine,45.83839062,-69.2860223,16785
84023023,Sagadahoc,Maine,43.95415864,-69.85074999,35856
84023025,Somerset,Maine,45.51229767,-69.95995554,50484
84023027,Waldo,Maine,44.4858305,-69.12061935,39715
84023029,Washington,Maine,45.01607142,-67.62813524,31379
84023031,York,Maine,43.47808377,-70.71052375,207641
84024001,Allegany,Maryland,39.62357628,-78.69280486,70416
84024003,Anne Arundel,Maryland,39.00670238,-76.60329337,579234
84024005,Baltimore,Maryland,39.45784712,-76.62911955,827370
84024510,Baltimore City,Maryland,39.30211911,-76.61151012,593490
84024009,Calvert,Maryland,38.53961642,-76.56820632,92525
84024011,Caroline,Maryland,38.87172293,-75.82904158,33406
84024013,Carroll,Maryland,39.56453592,-77.02373735,168447
84024015,Cecil,Maryland,39.56647682,-75.94627411,102855
84024017,Charles,Maryland,38.51092331,-76.98580666,163257
84024019,Dorchester,Maryland,38.45413522,-76.02752426,31929
84024021,Frederick,Maryland,39.47296601,-77.39999394,259547
84024023,Garrett,Maryland,39.52786077,-79.27355126,29014
84024025,Harford,Maryland,39.55010644,-76.30775940000002,255441
84024027,Howard,Maryland,39.25305293,-76.93126208,325690
84024029,Kent,Maryland,39.24976208,-76.04741541,19422
84024031,Montgomery,Maryland,39.13676329,-77.20358245,1050688
84024033,Prince George's,Maryland,38.83070039,-76.8496441,909327
84024035,Queen Anne's,Maryland,39.06198912,-76.03530977,50381
84024039,Somerset,Maryland,38.1163542,-75.75118623,25616
84024037,St. Mary's,Maryland,38.30058422,-76.60629279999998,113510
84024041,Talbot,Maryland,38.76618159,-76.10882561,37181
84024043,Washington,Maryland,39.60835778,-77.82002295,151049
84024045,Wicomico,Maryland,38.37301947,-75.62705831,103609
84024047,Worcester,Maryland,38.21274277,-75.33200012,52276
84025001,Barnstable,Massachusetts,41.72980578,-70.28854339,212990
84025003,Berkshire,Massachusetts,42.37428441,-73.20524838,124944
84025005,Bristol,Massachusetts,41.79228404,-71.10872211,565217
84025007,Dukes,Massachusetts,41.40674725,-70.68763497,17332
84025009,Essex,Massachusetts,42.6687626,-70.94687179,789034
84025011,Franklin,Massachusetts,42.58119713,-72.58602547,70180
84025013,Hampden,Massachusetts,42.13440424,-72.63235561,466372
84025015,Hampshire,Massachusetts,42.33997957,-72.65898478,160830
84025017,Middlesex,Massachusetts,42.48607732,-71.39049229,1611699
84025019,Nantucket,Massachusetts,41.2942019,-70.08774729,11399
84025021,Norfolk,Massachusetts,42.16073095,-71.20530408,706775
84025023,Plymouth,Massachusetts,41.94070556,-70.80802823,521202
84025025,Suffolk,Massachusetts,42.3279514,-71.07850442,803907
84025027,Worcester,Massachusetts,42.35026951,-71.90493363,830622
84026001,Alcona,Michigan,44.6846864,-83.59507875,10405
84026003,Alger,Michigan,46.41292944,-86.60260122,9108
84026005,Allegan,Michigan,42.59147037,-85.89102866,118081
84026007,Alpena,Michigan,45.03477666,-83.62212411,28405
84026009,Antrim,Michigan,44.99690221,-85.15503082,23324
84026011,Arenac,Michigan,44.0636262,-83.89277559,14883
84026013,Baraga,Michigan,46.6720582,-88.36363591,8209
84026015,Barry,Michigan,42.59513984,-85.30834519,61550
84026017,Bay,Michigan,43.70639106,-83.98731479,103126
84026019,Benzie,Michigan,44.63899297,-86.01608482,17766
84026021,Berrien,Michigan,41.95447397,-86.41313079999998,153401
84026023,Branch,Michigan,41.91600556,-85.05929476,43517
84026025,Calhoun,Michigan,42.24633834,-85.00493569,134159
84026027,Cass,Michigan,41.91522292,-85.99405727,51787
84026029,Charlevoix,Michigan,45.37790017,-85.19614053,26143
84026031,Cheboygan,Michigan,45.44787015,-84.50122149,25276
84026033,Chippewa,Michigan,46.29552653,-84.54353449,37349
84026035,Clare,Michigan,43.98794227,-84.84819859999998,30950
84026037,Clinton,Michigan,42.94400871,-84.60145248,79595
84026039,Crawford,Michigan,44.68255561,-84.61006219,14029
84026041,Delta,Michigan,45.90484910000001,-86.9080745,35784
84026043,Dickinson,Michigan,46.00999672,-87.86961634,25239
84026045,Eaton,Michigan,42.59599185,-84.83740035,110268
84026047,Emmet,Michigan,45.52625509,-84.89083249,33415
84026049,Genesee,Michigan,43.02244215,-83.70589709,405813
84026051,Gladwin,Michigan,43.98901072,-84.38774817,25449
84026053,Gogebic,Michigan,46.40862701,-89.69377193,13975
84026055,Grand Traverse,Michigan,44.69565625,-85.55585247,93088
84026057,Gratiot,Michigan,43.29265605,-84.60505416,40711
84026059,Hillsdale,Michigan,41.88753639,-84.59312019,45605
84026061,Houghton,Michigan,46.89988536,-88.68495385,35684
84026063,Huron,Michigan,43.83353985,-83.04078453,30981
84026065,Ingham,Michigan,42.59716886,-84.37472069,292406
84026067,Ionia,Michigan,42.94502238,-85.07413319,64697
84026069,Iosco,Michigan,44.35486835,-83.63484895,25127
84026071,Iron,Michigan,46.20974132,-88.53136251,11066
84026073,Isabella,Michigan,43.64060976,-84.84664923,69872
84026075,Jackson,Michigan,42.24807035,-84.42258681,158510
84026077,Kalamazoo,Michigan,42.24542231,-85.53038622,265066
84026079,Kalkaska,Michigan,44.68512729,-85.09085699,18038
